serviceAreas,Unnamed: 0_x,zip,city,county,lat,long,Unnamed: 0_y,Geography,Geographic Area Name,SEX AND AGE!!Total population,SEX AND AGE!!Total population!!Male,SEX AND AGE!!Total population!!Female,SEX AND AGE!!Total population!!Sex ratio (males per 100 females),SEX AND AGE!!Total population!!Under 5 years,SEX AND AGE!!Total population!!5 to 9 years,SEX AND AGE!!Total population!!10 to 14 years,SEX AND AGE!!Total population!!15 to 19 years,SEX AND AGE!!Total population!!20 to 24 years,SEX AND AGE!!Total population!!25 to 34 years,SEX AND AGE!!Total population!!35 to 44 years,SEX AND AGE!!Total population!!45 to 54 years,SEX AND AGE!!Total population!!55 to 59 years,SEX AND AGE!!Total population!!60 to 64 years,SEX AND AGE!!Total population!!65 to 74 years,SEX AND AGE!!Total population!!75 to 84 years,SEX AND AGE!!Total population!!85 years and over,SEX AND AGE!!Total population!!Median age (years),SEX AND AGE!!Total population!!Under 18 years,SEX AND AGE!!Total population!!16 years and over,SEX AND AGE!!Total population!!18 years and over,SEX AND AGE!!Total population!!21 years and over,SEX AND AGE!!Total population!!62 years and over,SEX AND AGE!!Total population!!65 years and over,SEX AND AGE!!Total population!!18 years and over.1,SEX AND AGE!!Total population!!18 years and over!!Male,SEX AND AGE!!Total population!!18 years and over!!Female,SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females),SEX AND AGE!!Total population!!65 years and over.1,SEX AND AGE!!Total population!!65 years and over!!Male,SEX AND AGE!!Total population!!65 years and over!!Female,SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),RACE!!Total population,RACE!!Total population!!One race,RACE!!Total population!!Two or more races,RACE!!Total population!!One race.1,RACE!!Total population!!One race!!White,RACE!!Total population!!One race!!Black or African American,RACE!!Total population!!One race!!American Indian and Alaska Native,RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,RACE!!Total population!!One race!!Asian,RACE!!Total population!!One race!!Asian!!Asian Indian,RACE!!Total population!!One race!!Asian!!Chinese,RACE!!Total population!!One race!!Asian!!Filipino,RACE!!Total population!!One race!!Asian!!Japanese,RACE!!Total population!!One race!!Asian!!Korean,RACE!!Total population!!One race!!Asian!!Vietnamese,RACE!!Total population!!One race!!Asian!!Other Asian,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Chamorro,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,RACE!!Total population!!One race!!Some other race,RACE!!Total population!!Two or more races.1,RACE!!Total population!!Two or more races!!White and Black or African American,RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,RACE!!Total population!!Two or more races!!White and Asian,RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,Race alone or in combination with one or more other races!!Total population,Race alone or in combination with one or more other races!!Total population!!White,Race alone or in combination with one or more other races!!Total population!!Black or African American,Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Race alone or in combination with one or more other races!!Total population!!Asian,Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Race alone or in combination with one or more other races!!Total population!!Some other race,HISPANIC OR LATINO AND RACE!!Total population,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,"HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races",Total housing units,"CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
Sacramento,1547,95639,Hood,Sacramento,38.3702,-121.5143,1481,8600000US95639,95639,309,85,224,37.9,45,0,0,40,49,0,0,120,20,15,20,0,0,45.4,55,264,254,224,35,20,254,66,188,35.1,20,0,20,-,309,257,52,257,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,10,0,309,297,0,0,22,30,12,309,247,202,0,0,45,62,40,0,0,0,0,0,22,12,10,108,254,66,188
Sacramento,1566,95837,Sacramento,Sacramento,38.6817,-121.603,1578,8600000US95837,95837,265,157,108,145.4,0,0,18,7,27,14,3,75,40,46,32,0,3,50.9,25,243,240,217,45,35,240,143,97,147.4,35,27,8,337.5,265,254,11,254,233,10,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,11,0,265,244,10,0,22,0,0,265,0,0,0,0,0,265,233,10,0,11,0,0,11,0,11,123,240,143,97
El Dorado,318,95762,El Dorado Hills,El Dorado,38.685,-121.068,1552,8600000US95762,95762,43396,20941,22455,93.3,2290,3009,3469,3391,1649,3104,4885,7184,3670,2757,4877,2187,924,44.8,11110,33949,32286,30860,9339,7988,32286,15285,17001,89.9,7988,3450,4538,76,43396,40353,3043,40353,33369,746,129,26,0,0,0,5152,1422,620,1506,180,221,554,649,147,0,0,0,147,810,3043,385,566,1264,0,43396,36335,1176,764,6724,404,1298,43396,3177,1899,274,43,961,40219,31234,708,115,5150,147,260,2605,206,2399,15248,30853,14682,16171
El Dorado,469,95667,Placerville,El Dorado,38.7195,-120.8046,1502,8600000US95667,95667,35452,17169,18283,93.9,1622,1503,1646,1711,1743,3821,3472,4500,3479,2917,5770,2201,1067,50.4,5935,30407,29517,28478,10828,9038,29517,14203,15314,92.7,9038,4303,4735,90.9,35452,34292,1160,34292,32537,243,283,39,0,3,3,444,0,264,87,33,19,24,17,23,23,0,0,0,762,1160,141,442,134,0,35452,33653,395,826,625,142,1075,35452,4075,2988,270,31,786,31377,29593,199,220,444,0,41,880,54,826,15402,28566,13967,14599
El Dorado,592,96150,South Lake Tahoe,El Dorado,38.917,-119.9865,1765,8600000US96150,96150,30369,15865,14504,109.4,1362,1172,1364,1621,2111,4999,4256,3662,2047,2783,3389,1161,442,40.2,4762,26248,25607,24538,6525,4992,25607,13576,12031,112.8,4992,2650,2342,113.2,30369,28836,1533,28836,25448,221,64,0,0,0,0,1494,139,183,831,51,97,89,104,38,21,17,0,0,1571,1533,221,436,273,0,30369,26855,552,675,1922,181,1893,30369,7108,5869,125,40,1074,23261,20436,197,34,1494,21,8,1071,40,1031,23496,23347,12712,10635
El Dorado,611,95682,Shingle Springs,El Dorado,38.6465,-120.9641,1515,8600000US95682,95682,29556,14660,14896,98.4,1321,1679,2020,1680,1969,2872,2836,4253,1973,2233,3491,1988,1241,45.8,6219,24017,23337,22463,7997,6720,23337,11418,11919,95.8,6720,2977,3743,79.5,29556,28263,1293,28263,26235,200,70,11,0,0,0,810,72,177,135,39,128,17,242,233,0,0,0,233,715,1293,90,356,345,0,29556,27512,300,446,1191,239,1201,29556,4733,3585,127,46,975,24823,22866,200,43,784,233,0,697,30,667,11862,22438,10977,11461
El Dorado,1029,95726,Pollock Pines,El Dorado,38.7708,-120.5427,1543,8600000US95726,95726,8207,4273,3934,108.6,398,392,376,456,267,858,806,1179,755,1048,1062,441,169,48.9,1521,6952,6686,6547,2313,1672,6686,3442,3244,106.1,1672,832,840,99,8207,8066,141,8066,7610,44,79,6,64,0,4,202,10,4,49,0,0,96,43,0,0,0,0,0,131,141,2,44,61,0,8207,7751,47,140,275,17,136,8207,719,464,36,0,219,7488,7063,44,79,167,0,0,135,0,135,4139,6621,3414,3207
El Dorado,1061,95672,Rescue,El Dorado,38.7194,-120.9945,1506,8600000US95672,95672,6543,2852,3691,77.3,251,269,360,399,645,253,806,892,821,343,922,463,119,49.2,1161,5615,5382,4976,1692,1504,5382,2260,3122,72.4,1504,629,875,71.9,6543,6373,170,6373,5804,15,198,0,0,0,0,240,80,112,26,3,19,0,0,0,0,0,0,0,116,170,0,39,26,0,6543,5947,48,261,302,36,161,6543,983,778,0,0,205,5560,5101,14,73,240,0,0,132,7,125,2293,5236,2166,3070
El Dorado,1062,95619,Diamond Springs,El Dorado,38.6865,-120.8145,1462,8600000US95619,95619,6504,3253,3251,100.1,400,378,867,253,63,663,1162,578,396,572,488,567,117,40.7,1724,4818,4780,4606,1395,1172,4780,2399,2381,100.8,1172,606,566,107.1,6504,6284,220,6284,5871,40,38,0,0,0,0,219,0,0,156,8,55,0,0,11,0,0,11,0,105,220,0,93,30,0,6504,6091,40,131,249,11,202,6504,1473,1459,0,0,14,5031,4654,0,38,205,11,0,123,0,123,2759,4467,2307,2160
El Dorado,1086,95709,Camino,El Dorado,38.747,-120.6743,1534,8600000US95709,95709,5634,2814,2820,99.8,174,360,400,254,199,307,577,842,625,457,1078,315,46,50.9,1072,4624,4562,4397,1620,1439,4562,2336,2226,104.9,1439,693,746,92.9,5634,5470,164,5470,5305,0,6,0,0,0,0,100,0,0,10,33,37,8,12,18,18,0,0,0,41,164,0,87,59,0,5634,5469,0,93,159,18,59,5634,302,258,0,0,44,5332,5061,0,6,100,18,0,147,17,130,2546,4400,2221,2179
El Dorado,1122,95633,Garden Valley,El Dorado,38.8665,-120.8567,1475,8600000US95633,95633,4482,2207,2275,97,294,346,425,157,144,378,665,357,267,555,524,316,54,40.6,1199,3400,3283,3247,1268,894,3283,1699,1584,107.3,894,456,438,104.1,4482,4430,52,4430,4275,34,50,25,0,0,0,63,0,30,27,6,0,0,0,0,0,0,0,0,8,52,17,9,17,0,4482,4327,51,59,89,9,8,4482,386,323,0,0,63,4096,3933,34,25,52,0,0,52,0,52,1537,3153,1604,1549
El Dorado,1124,95614,Cool,El Dorado,38.8923,-120.9802,1458,8600000US95614,95614,4446,2246,2200,102.1,179,254,298,243,49,455,542,555,385,684,585,175,42,49.5,873,3699,3573,3462,1203,802,3573,1739,1834,94.8,802,387,415,93.3,4446,4310,136,4310,4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,136,0,76,55,0,4446,4294,0,76,55,0,157,4446,315,295,0,0,20,4131,4000,0,0,0,0,0,131,0,131,1775,3428,1643,1785
El Dorado,1143,95623,El Dorado,El Dorado,38.633,-120.8498,1465,8600000US95623,95623,3949,2065,1884,109.6,70,77,58,340,198,684,326,539,392,492,485,242,46,49.9,494,3676,3455,3350,1010,773,3455,1732,1723,100.5,773,323,450,71.8,3949,3868,81,3868,3583,0,49,0,0,0,0,177,0,47,31,13,74,0,12,9,0,0,9,0,50,81,57,10,14,0,3949,3664,57,59,191,9,50,3949,182,165,0,0,17,3767,3488,0,12,177,9,0,81,0,81,1643,3285,1606,1679
El Dorado,1144,95634,Georgetown,El Dorado,38.9185,-120.7599,1476,8600000US95634,95634,3921,2472,1449,170.6,134,147,236,179,147,265,543,264,357,368,804,286,191,56.1,621,3357,3300,3187,1546,1281,3300,1961,1339,146.5,1281,975,306,318.6,3921,3844,77,3844,3616,9,127,0,0,76,0,85,0,46,6,25,0,0,8,0,0,0,0,0,7,77,0,48,0,0,3921,3693,23,183,93,2,20,3921,578,319,53,0,206,3343,3193,9,0,85,0,0,56,0,56,2022,3275,1954,1321
El Dorado,1198,95684,Somerset,El Dorado,38.5953,-120.5949,1517,8600000US95684,95684,2857,1353,1504,90,0,162,90,22,155,234,219,155,313,401,759,317,30,61.1,274,2605,2583,2568,1336,1106,2583,1172,1411,83.1,1106,546,560,97.5,2857,2644,213,2644,2419,7,0,0,0,0,0,92,3,0,37,39,0,0,13,0,0,0,0,0,126,213,0,124,56,0,2857,2632,7,146,170,0,137,2857,471,366,6,0,99,2386,2130,7,0,92,0,0,157,11,146,1358,2583,1172,1411
El Dorado,1320,95636,Grizzly Flats,El Dorado,38.6489,-120.5098,1478,8600000US95636,95636,1382,693,689,100.6,0,128,219,70,0,38,212,118,154,77,290,37,39,46.1,417,1035,965,965,381,366,965,460,505,91.1,366,181,185,97.8,1382,1276,106,1276,1211,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,70,0,0,1382,1317,36,135,0,0,36,1382,3,3,0,0,0,1379,1208,0,65,0,0,0,106,0,106,696,965,460,505
El Dorado,1333,95664,Pilot Hill,El Dorado,38.8135,-121.0308,1499,8600000US95664,95664,1280,625,655,95.4,35,48,18,113,98,87,146,83,146,174,196,84,52,55.4,160,1163,1120,1012,465,332,1120,595,525,113.3,332,235,97,242.3,1280,1135,145,1135,1098,7,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,18,145,28,74,0,0,1280,1243,35,74,12,43,36,1280,36,18,0,0,18,1244,1098,7,0,12,0,0,127,0,127,625,1106,581,525
El Dorado,1391,96142,Tahoma,El Dorado,39.0644,-120.1357,1760,8600000US96142,96142,934,507,427,118.7,72,72,72,34,22,168,154,115,62,64,66,33,0,38.1,237,706,697,673,99,99,697,381,316,120.6,99,55,44,125,934,871,63,871,800,0,58,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,63,9,54,0,0,934,863,9,112,13,0,0,934,65,43,0,0,22,869,759,0,58,13,0,0,39,0,39,2191,668,361,307
El Dorado,1421,95635,Greenwood,El Dorado,38.9143,-120.9001,1477,8600000US95635,95635,801,398,403,98.8,0,23,0,88,63,76,47,63,133,140,72,45,51,56.5,23,778,778,684,308,168,778,375,403,93.1,168,41,127,32.3,801,779,22,779,728,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,22,0,0,0,0,801,750,20,0,0,0,53,801,148,131,0,0,17,653,633,20,0,0,0,0,0,0,0,454,757,354,403
El Dorado,1492,95651,Lotus,El Dorado,38.8278,-120.9238,1489,8600000US95651,95651,480,300,180,166.7,0,15,57,16,69,18,37,67,68,87,46,0,0,48.5,86,408,394,391,114,46,394,242,152,159.2,46,39,7,557.1,480,471,9,471,367,0,96,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,9,9,0,0,0,480,376,9,96,8,0,0,480,16,16,0,0,0,464,351,0,96,8,0,0,9,0,9,244,299,165,134
Sutter,360,95991,Yuba City,Sutter,39.1051,-121.6202,1648,8600000US95991,95991,40749,20110,20639,97.4,2999,3507,3060,2581,2495,6475,5129,4493,2037,2535,2551,1814,1073,33.6,11224,30640,29525,28041,6545,5438,29525,14346,15179,94.5,5438,2353,3085,76.3,40749,35896,4853,35896,26627,997,463,80,12,7,0,4128,2970,170,327,52,60,51,498,183,8,91,0,84,3498,4853,786,878,661,11,40749,31247,2097,1635,5145,315,5541,40749,16215,14841,383,28,963,24534,17233,855,369,4028,154,94,1801,124,1677,15057,24720,12029,12691
Sutter,423,95993,Yuba City,Sutter,39.1237,-121.6611,1649,8600000US95993,95993,37713,18824,18889,99.7,2203,2412,2486,2580,2602,4799,4613,4549,2371,2461,3954,1921,762,38.6,8715,30050,28998,27554,8159,6637,28998,14217,14781,96.2,6637,2996,3641,82.3,37713,34617,3096,34617,21650,691,470,55,51,0,0,10158,7786,262,672,193,56,158,1031,329,175,64,65,25,1319,3096,365,299,425,15,37713,24307,1098,906,11087,758,2823,37713,7427,6801,21,13,592,30286,17426,691,405,10139,132,65,1428,18,1410,13078,26191,12770,13421
Sutter,967,95953,Live Oak,Sutter,39.2601,-121.6923,1619,8600000US95953,95953,11073,5693,5380,105.8,960,858,1005,856,553,1509,1109,1433,552,596,1038,444,160,33.8,3364,8088,7709,7207,1947,1642,7709,3822,3887,98.3,1642,728,914,79.6,11073,9857,1216,9857,7097,167,50,0,0,0,0,1507,1350,18,19,12,0,0,108,8,0,0,3,5,1028,1216,71,385,66,6,11073,8196,256,594,1641,39,1685,11073,4981,4737,57,20,167,6092,4205,149,47,1444,8,8,231,0,231,3465,6455,3102,3353
Sutter,1183,95982,Sutter,Sutter,39.1779,-121.7758,1642,8600000US95982,95982,3097,1601,1496,107,156,151,231,243,115,457,384,375,242,280,252,166,45,41.4,754,2462,2343,2293,621,463,2343,1224,1119,109.4,463,272,191,142.4,3097,2993,104,2993,2809,0,37,9,0,0,0,102,0,2,0,9,0,74,17,29,29,0,0,0,16,104,0,38,29,0,3097,2904,0,75,140,38,44,3097,514,419,0,0,95,2583,2359,0,28,102,29,0,65,0,65,1219,2300,1221,1079
Sutter,1397,95674,Rio Oso,Sutter,38.967,-121.4773,1508,8600000US95674,95674,910,456,454,100.4,44,48,97,104,57,38,121,116,52,63,104,49,17,42,259,707,651,600,214,170,651,319,332,96.1,170,73,97,75.3,910,838,72,838,716,23,4,4,0,0,0,52,47,0,0,0,5,0,0,33,0,6,27,0,10,72,0,8,0,0,910,741,70,12,52,95,12,910,32,32,0,0,0,878,694,23,4,52,33,0,72,2,70,332,621,302,319
Sutter,1428,95659,Nicolaus,Sutter,38.8657,-121.557,1494,8600000US95659,95659,748,403,345,116.8,39,44,29,61,32,98,87,108,73,53,84,19,21,43.5,150,623,598,569,157,124,598,350,248,141.1,124,68,56,121.4,748,710,38,710,683,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38,5,5,0,0,748,721,9,27,0,0,51,748,205,184,0,0,21,543,529,4,0,0,0,0,10,0,10,375,538,309,229
Sutter,1435,95957,Meridian,Sutter,39.052,-121.8061,1623,8600000US95957,95957,723,380,343,110.8,43,38,54,42,36,117,49,99,50,94,67,20,14,40.4,177,576,546,539,153,101,546,288,258,111.6,101,44,57,77.2,723,637,86,637,606,2,7,5,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,20,86,0,8,3,0,723,686,8,15,5,0,95,723,251,240,0,0,11,472,450,2,7,2,0,0,11,0,11,303,482,251,231
Sutter,1467,95668,Pleasant Grove,Sutter,38.8115,-121.4982,1503,8600000US95668,95668,588,270,318,84.9,6,20,60,55,28,40,106,58,35,57,74,37,12,44.3,120,487,468,447,163,123,468,216,252,85.7,123,56,67,83.6,588,554,34,554,498,0,5,0,0,0,0,20,0,0,0,0,0,0,20,6,0,0,6,0,25,34,0,14,2,0,588,532,0,19,22,6,43,588,86,86,0,0,0,502,460,0,0,20,6,0,16,0,16,243,411,192,219
Yuba,474,95901,Marysville,Yuba,39.1663,-121.5105,1584,8600000US95901,95901,35181,17653,17528,100.7,2851,2689,2668,2298,2172,5914,4352,3832,1975,2184,2581,1138,527,32.9,9620,26421,25561,24447,5326,4246,25561,12621,12940,97.5,4246,1844,2402,76.8,35181,31999,3182,31999,25643,1400,390,19,0,0,0,3143,176,236,259,117,0,48,2307,84,31,0,34,19,1339,3182,439,909,489,0,35181,28572,2217,1731,3990,222,2120,35181,10181,8521,402,88,1170,25000,18263,1331,208,2725,70,106,2297,200,2097,13157,23837,11721,12116
Yuba,623,95961,Olivehurst,Yuba,39.0861,-121.5497,1626,8600000US95961,95961,28929,14803,14126,104.8,2623,2663,2168,1667,2147,4981,3793,3112,1533,1475,1939,532,296,31.7,8549,21101,20380,19450,3625,2767,20380,10365,10015,103.5,2767,1311,1456,90,28929,25880,3049,25880,20154,885,534,50,27,4,0,2239,63,70,140,55,0,310,1601,142,29,50,7,56,1926,3049,375,665,390,21,28929,22958,1660,1374,2799,395,3198,28929,10521,9372,238,25,886,18408,13392,867,329,2215,142,12,1451,36,1415,9716,18587,9514,9073
Yuba,1107,95692,Wheatland,Yuba,39.0337,-121.4235,1525,8600000US95692,95692,4924,2281,2643,86.3,158,425,407,350,267,513,828,439,400,481,330,247,79,41.1,1227,3838,3697,3510,850,656,3697,1770,1927,91.9,656,249,407,61.2,4924,4383,541,4383,4165,8,29,0,0,0,0,91,0,20,31,22,10,0,8,50,0,0,2,48,40,541,156,160,121,0,4924,4703,164,189,215,53,141,4924,855,490,65,0,300,4069,3460,8,29,91,50,10,421,0,421,1694,3520,1689,1831
Yuba,1216,95918,Browns Valley,Yuba,39.2882,-121.3303,1592,8600000US95918,95918,2613,1416,1197,118.3,108,119,226,265,15,62,369,290,162,199,605,150,43,50.5,673,2050,1940,1895,944,798,1940,971,969,100.2,798,363,435,83.4,2613,2398,215,2398,2230,45,0,0,0,0,0,96,0,41,55,0,0,0,0,0,0,0,0,0,27,215,0,118,11,0,2613,2400,74,134,136,0,84,2613,245,221,0,9,15,2368,2124,45,0,41,0,0,158,0,158,1107,1920,951,969
Yuba,1293,95903,Beale Afb,Yuba,39.1115,-121.3604,1585,8600000US95903,95903,1601,960,641,149.8,132,96,109,174,634,278,131,41,0,6,0,0,0,21.9,356,1245,1245,905,6,0,1245,751,494,152,0,0,0,-,1601,1319,282,1319,1037,170,3,3,0,0,0,62,0,0,32,0,17,13,0,15,15,0,0,0,32,282,31,163,27,8,1601,1285,241,188,103,15,71,1601,334,312,0,0,22,1267,932,158,3,62,15,0,97,0,97,346,1230,751,479
Yuba,1296,95977,Smartville,Yuba,39.2076,-121.3001,1638,8600000US95977,95977,1586,837,749,111.7,45,141,117,44,73,305,275,38,66,69,242,99,72,36.6,332,1254,1254,1239,442,413,1254,670,584,114.7,413,208,205,101.5,1586,1382,204,1382,1294,26,33,0,0,0,0,2,2,0,0,0,0,0,0,5,0,5,0,0,22,204,30,28,115,0,1586,1497,57,61,117,5,53,1586,90,85,0,0,5,1496,1290,26,0,2,5,0,173,0,173,925,1250,670,580
Yuba,1329,95919,Brownsville,Yuba,39.4525,-121.2612,1593,8600000US95919,95919,1306,656,650,100.9,0,192,73,48,44,96,154,215,184,93,120,37,50,45.7,305,1021,1001,993,268,207,1001,543,458,118.6,207,141,66,213.6,1306,1158,148,1158,1150,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,148,0,0,1306,1298,8,148,0,0,0,1306,0,0,0,0,0,1306,1150,8,0,0,0,0,148,0,148,733,985,527,458
Yuba,1374,95962,Oregon House,Yuba,39.3459,-121.2663,1627,8600000US95962,95962,1053,633,420,150.7,120,71,40,32,34,210,96,43,0,54,199,110,44,40.3,231,822,822,790,407,353,822,490,332,147.6,353,221,132,167.4,1053,1053,0,1053,1006,34,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,1053,1006,34,0,0,13,0,1053,31,0,31,0,0,1022,975,34,0,0,13,0,0,0,0,539,809,477,332
Yuba,1481,95922,Camptonville,Yuba,39.4518,-121.0486,1595,8600000US95922,95922,512,250,262,95.4,26,21,34,41,0,27,65,46,38,85,95,22,12,53.7,113,422,399,390,167,129,399,213,186,114.5,129,73,56,130.4,512,473,39,473,470,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,39,0,39,0,0,512,509,0,41,0,1,0,512,43,42,0,0,1,469,427,0,2,0,1,0,39,0,39,315,398,213,185
Yuba,1569,95925,Challenge,Yuba,39.4685,-121.1936,1597,8600000US95925,95925,261,112,149,75.2,18,18,0,0,17,85,0,14,29,53,0,27,0,27.8,36,225,225,225,80,27,225,112,113,99.1,27,14,13,107.7,261,213,48,213,164,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,261,212,83,14,48,0,0,261,67,53,0,0,14,194,147,35,0,0,0,0,12,0,12,187,190,77,113
Placer,70,95747,Roseville,Placer,38.7703,-121.3372,1549,8600000US95747,95747,68541,33809,34732,97.3,4071,4706,4808,5043,3149,6972,10272,9485,3665,3663,6812,4077,1818,40,16978,53937,51563,49088,14999,12707,51563,24782,26781,92.5,12707,5450,7257,75.1,68541,64144,4397,64144,48634,1250,433,26,0,0,8,11513,4289,1044,3528,209,386,814,1243,434,402,0,19,13,1880,4397,163,449,1326,29,68541,52338,1970,1118,13740,1368,3292,68541,9323,6156,937,86,2144,59218,43645,1212,247,11288,67,24,2735,345,2390,25223,49467,24059,25408
Placer,198,95648,Lincoln,Placer,38.8942,-121.2908,1487,8600000US95648,95648,52777,25271,27506,91.9,2905,3874,3222,2766,2049,5114,6989,5873,2645,3092,7291,5033,1924,43.9,11865,42082,40912,39644,16173,14248,40912,19121,21791,87.7,14248,6191,8057,76.8,52777,49660,3117,49660,43482,624,164,0,0,0,0,3509,964,662,1198,98,102,268,217,62,20,0,0,42,1819,3117,334,483,531,0,52777,46395,1606,1015,4534,360,2870,52777,9252,6948,360,190,1754,43525,37439,610,38,3423,62,76,1877,105,1772,20757,39253,18334,20919
Placer,322,95678,Roseville,Placer,38.7609,-121.2867,1511,8600000US95678,95678,43078,21090,21988,95.9,2490,2087,3222,2975,2739,6954,6277,6043,2782,2352,2983,1286,888,36.7,9759,34770,33319,31896,6528,5157,33319,16154,17165,94.1,5157,2131,3026,70.4,43078,39140,3938,39140,32999,1069,248,0,0,0,0,3087,866,374,783,93,305,164,502,124,5,25,73,21,1613,3938,596,444,699,25,43078,36469,2007,969,4432,576,3083,43078,8492,6359,323,163,1647,34586,28330,992,62,3028,58,97,2019,58,1961,17331,31212,15206,16006
Placer,373,95765,Rocklin,Placer,38.8136,-121.2677,1553,8600000US95765,95765,39992,19330,20662,93.6,2480,2976,3598,3341,2789,4242,5597,5904,2467,1716,2684,1425,773,35.9,11201,30143,28791,27152,5888,4882,28791,13547,15244,88.9,4882,1849,3033,61,39992,36790,3202,36790,29250,653,122,0,0,6,0,5463,1181,1285,1325,212,257,376,827,32,17,3,0,12,1270,3202,561,388,1258,0,39992,32412,1260,658,6923,219,2049,39992,5378,3485,171,10,1712,34614,26170,647,120,5417,32,27,2201,25,2176,13665,27018,12779,14239
Placer,558,95661,Roseville,Placer,38.7346,-121.234,1496,8600000US95661,95661,31851,14912,16939,88,1946,1702,2008,1563,1632,4006,4220,3774,2629,2087,3444,1745,1095,42.2,6718,25901,25133,24256,7614,6284,25133,11630,13503,86.1,6284,2709,3575,75.8,31851,29790,2061,29790,25386,593,317,8,0,0,0,2894,784,522,745,185,124,267,267,92,13,8,12,59,508,2061,88,422,460,0,31851,27315,775,832,3574,213,1396,31851,4492,3226,306,25,935,27359,22554,569,49,2787,89,17,1294,246,1048,13038,24144,11201,12943
Placer,601,95603,Auburn,Placer,38.9115,-121.08,1450,8600000US95603,95603,29930,14369,15561,92.3,1233,1647,1560,1561,1388,2886,3393,3659,2142,2927,4311,2294,929,48.5,5407,25178,24523,23716,9525,7534,24523,11651,12872,90.5,7534,3257,4277,76.2,29930,28442,1488,28442,26998,177,223,16,9,0,0,625,16,74,211,106,112,29,77,63,0,0,0,63,356,1488,63,340,535,24,29930,28462,422,769,1204,118,645,29930,3772,2578,138,0,1056,26158,23987,177,133,625,63,59,1114,23,1091,13161,23109,10986,12123
